Code,Name
034590,인천도시가스
017900,광전자
021320,KCC건설
214330,금호에이치티
163730,핑거
115500,케이씨에스
187790,나노
023800,인지컨트롤스
023450,동남합성
101140,인바이오젠
347890,엠투아이
452190,한빛레이저
007210,벽산
073560,우리손에프앤지
311690,CJ 바이오사이언스
024800,유성티엔에스
950190,고스트스튜디오
047820,초록뱀미디어
014160,대영포장
011330,유니켐
036010,아비코전자
065450,빅텍
011810,STX
003580,HLB글로벌
037350,성도이엔지
088130,동아엘텍
411080,샌즈랩
043610,KT지니뮤직
000105,유한양행우
067290,JW신약
047770,코데즈컴바인
187870,디바이스
013360,일성건설
303810,동국생명과학
227840,현대코퍼레이션홀딩스
355150,코스텍시스
413390,엠오티
417500,제이아이테크
214260,라파스
058630,엠게임
117670,알파칩스
066700,테라젠이텍스
001540,안국약품
036580,팜스코
001020,페이퍼코리아
014790,HL D&I
391710,코닉오토메이션
253840,수젠텍
006660,삼성공조
288330,파라택시스코리아
307930,컴퍼니케이
100130,동국S&C
183490,엔지켐생명과학
264900,크라운제과
463480,모티브링크
084730,팅크웨어
017550,수산세보틱스
299900,위지윅스튜디오
290670,대보마그네틱
002450,삼익악기
382150,온코크로스
014970,삼륭물산
071670,에이테크솔루션
068290,삼성출판사
330730,스톤브릿지벤처스
459550,알트
042510,라온시큐어
041930,동아화성
100700,세운메디칼
315640,딥노이드
003060,에이프로젠바이오로직스
038540,상상인
006840,AK홀딩스
175140,휴먼테크놀로지
008700,아남전자
124560,태웅로직스
225530,HC보광산업
064800,포니링크
035610,솔본
225190,LK삼양
032560,황금에스티
119650,KC코트렐
207760,미스터블루
065510,휴비츠
396690,미래에셋글로벌리츠
419050,삼기에너지솔루션즈
009300,삼아제약
382800,지앤비에스 에코
002780,진흥기업
453860,에이에스텍
011150,CJ씨푸드
060570,드림어스컴퍼니
456570,아이엠지티
060590,씨티씨바이오
340930,유일에너테크
357230,에이치피오
105740,디케이락
088390,이녹스
049470,비트플래닛
102370,케이옥션
000440,중앙에너비스
435570,에르코스
008260,NI스틸
040350,크레오에스지
053350,이니텍
066790,씨씨에스
000590,CS홀딩스
058860,KTis
013870,지엠비코리아
448710,코츠테크놀로지
104040,대성파인텍
136410,아셈스
452400,이닉스
163560,동일고무벨트
234300,에스트래픽
206560,덱스터
007980,TP
005740,크라운해태홀딩스
000180,성창기업지주
065170,비엘팜텍
212710,아이에스티이
082850,우리바이오
311320,지오엘리먼트
067570,엔브이에이치코리아
141000,비아트론
093920,서원인텍
149980,하이로닉
002600,조흥
078935,GS우
382480,지아이텍
002700,신일전자
296160,프로젠
069540,빛과전자
002720,국제약품
054670,대한뉴팜
261520,이지스
083790,CG인바이츠
036170,에이치엠넥스
023000,삼원강재
317770,엑스페릭스
170030,현대공업
012700,리드코프
059120,아진엑스텍
004890,동일산업
092040,아미코젠
241690,유니테크노
048910,대원미디어
339950,아이비김영
014440,영보화학
376930,노을
001560,제일연마
352090,스톰테크
079980,휴비스
33626K,두산퓨얼셀1우
058400,KNN
451250,삐아
048430,유라테크
024830,세원물산
120240,대정화금
072020,중앙백신
104200,NHN벅스
480370,씨케이솔루션
408900,스튜디오미르
105330,케이엔더블유
222420,쎄노텍
110790,크리스에프앤씨
061250,화일약품
040420,정상제이엘에스
459100,위츠
004720,팜젠사이언스
265740,엔에프씨
044340,위닉스
348350,위드텍
203690,아크솔루션스
011370,서한
004650,창해에탄올
010960,삼호개발
289220,자이언트스텝
104540,코렌텍
094940,푸른기술
085310,엔케이
299660,셀리드
053450,세코닉스
053280,예스24
039610,화성밸브
134580,탑코미디어
060560,HC홈센타
130580,나이스디앤비
036630,세종텔레콤
027830,대성창투
090470,제이스텍
273640,와이엠텍
041910,폴라리스AI파마
111380,동인기연
004100,태양금속
900250,크리스탈신소재
189980,흥국에프엔비
039020,이건홀딩스
446840,지슨
302550,리메드
226330,신테카바이오
446540,메가터치
216050,인크로스
265560,영화테크
478560,블랙야크아이앤씨
331380,포커스에이아이
228670,레이
027050,코리아나
126880,제이엔케이글로벌
168330,내츄럴엔도텍
173130,오파스넷
290660,네오펙트
096775,SK이노베이션우
419080,엔젯
001275,부국증권우
317870,엔바이오니아
002800,신신제약
111710,남화산업
000850,화천기공
260930,씨티케이
023810,인팩
234100,폴라리스세원
424980,마이크로투나노
033230,인성정보
066430,아이로보틱스
104620,노랑풍선
378800,샤페론
025550,한국선재
091440,한울소재과학
042500,링네트
010040,한국내화
072990,에이치시티
317690,퀀타매트릭스
115440,우리넷
036090,위지트
208140,정다운
006890,태경케미컬
142280,녹십자엠에스
049180,셀루메드
475430,키스트론
123420,위메이드플레이
263800,데이타솔루션
417790,트루엔
036640,HRS
222810,세토피아
228850,레이언스
348080,큐라티스
175250,아이큐어
242040,나무기술
007280,한국특강
163280,에어레인
032850,비트컴퓨터
338100,NH프라임리츠
006490,인스코비
412540,제일엠앤에스
045660,에이텍
009770,삼정펄프
318160,셀바이오휴먼텍
0013V0,삼진식품
020710,시공테크
372910,한컴라이프케어
001470,삼부토건
214270,FSN
222160,NPX
009200,무림페이퍼
041520,이엘씨
001260,남광토건
052220,iMBC
384470,코어라인소프트
019990,에너토크
307870,비투엔
089850,유비벨록스
094850,참좋은여행
204840,지엘팜텍
217190,제너셈
007590,동방아그로
011390,부산산업
153710,옵티팜
054620,APS
099410,동방선기
033320,제이씨현시스템
005750,대림바스
012690,모나리자
263600,덕우전자
033310,엠투엔
006090,사조오양
002795,아모레퍼시픽홀딩스우
032540,TJ미디어
347000,센코
006880,신송홀딩스
262260,에이프로
011320,유니크
014470,부방
199550,레이저옵텍
009180,한솔로지스틱스
215360,우리산업
457370,한켐
294630,서남
187420,HLB제넥스
097800,윈팩
003780,진양산업
054040,한국컴퓨터
001290,상상인증권
451220,아이엠티
037030,파워넷
066310,큐에스아이
365590,하이딥
092780,DYP
036000,예림당
140070,서플러스글로벌
060310,3S
013700,까뮤이앤씨
049550,잉크테크
016250,SGC E&C
046210,HLB파나진
043710,서울리거
024740,한일단조
054300,팬스타엔터프라이즈
351330,이삭엔지니어링
017650,대림제지
024910,경창산업
096350,대창솔루션
004440,삼일씨엔에스
040910,아이씨디
004590,한국가구
002760,보락
159580,제로투세븐
063440,SM Life Design
046940,우원개발
241790,티이엠씨씨엔에스
357880,SKAI
054930,유신
950200,소마젠
347860,알체라
261780,차백신연구소
340360,다보링크
128660,피제이메탈
081150,티플랙스
302430,이노메트리
393210,토마토시스템
004830,덕성
111110,호전실업
900260,로스웰
049480,오픈베이스
388790,라이콤
065500,오리엔트정공
171120,라이온켐텍
052900,KX하이텍
041460,한국전자인증
155650,와이엠씨
033170,시그네틱스
053260,금강철강
018500,동원금속
234920,자이글
246960,SCL사이언스
042940,상지건설
010280,아이티센엔텍
016090,대현
000220,유유제약
137950,제이씨케미칼
031820,아이티센씨티에스
071090,하이스틸
053050,지에스이
120115,코오롱인더우
039240,경남스틸
196300,HLB펩
192250,케이사인
007370,진양제약
129260,인터지스
347740,피엔케이피부임상연구센타
094840,슈프리마에이치큐
004540,깨끗한나라
270520,앱튼
036670,삼양케이씨아이
033130,디지틀조선
162300,신스틸
043650,국순당
159010,아스플로
460870,에스엠씨지
122350,삼기
024900,디와이덕양
369370,블리츠웨이엔터테인먼트
100030,인지소프트
073640,테라사이언스
288620,에스퓨얼셀
032860,더라미
373200,엑스플러스
099220,SDN
109860,동일금속
012790,신일제약
068330,일신바이오
0010V0,제이피아이헬스케어
317850,대모
333620,엔시스
055490,테이팩스
37550L,DL이앤씨2우(전환)
039010,현대에이치티
290720,푸드나무
092440,기신정기
377030,비트맥스
222110,팬젠
010470,오리콤
036120,서울평가정보
393970,대진첨단소재
087260,모바일어플라이언스
001380,SG글로벌
273060,와이즈버즈
317530,캐리소프트
323350,다원넥스뷰
023960,에쓰씨엔지니어링
407400,꿈비
014190,원익큐브
000910,유니온
222040,코스맥스엔비티
053270,구영테크
037950,엘컴텍
352910,오비고
017480,삼현철강
479960,위너스
078590,휴림에이텍
052790,액토즈소프트
378850,화승알앤에이
046310,백금T&A
072770,멤레이비티
180060,탑선
215090,솔디펜스
332370,아이디피
046970,우리로
080010,이상네트웍스
129920,대성하이텍
122690,서진오토모티브
095270,웨이브일렉트로
092300,현우산업
354200,엔젠바이오
241840,에이스토리
038680,에스넷
403490,우듬지팜
200230,텔콘RF제약
100220,비상교육
277070,린드먼아시아
043910,자연과환경
039420,케이엘넷
023440,제이스코홀딩스
067370,선바이오
388610,지에프씨생명과학
303360,프로티아
003010,혜인
127980,화인써키트
066980,한성크린텍
000725,현대건설우
133820,화인베스틸
452160,제이엔비
219420,링크제니시스
128540,에코캡
432430,와이랩
142760,모아라이프플러스
476080,M83
003925,남양유업우
076610,해성옵틱스
064480,브리지텍
364950,에이아이코리아
002630,오리엔트바이오
261200,덴티스
064240,홈캐스트
160550,NEW
019540,일지테크
145170,노브랜드
004060,SG세계물산
037330,인지디스플레
357250,미래에셋맵스리츠
062970,한국첨단소재
065530,와이어블
221800,유투바이오
198440,강동씨앤엘
185490,아이진
047400,유니온머티리얼
317240,TS트릴리온
088340,유라클
004910,조광페인트
311390,네오크레마
000950,전방
082210,옵트론텍
050960,수산아이앤티
294090,이오플로우
155660,DSR
005305,롯데칠성우
100660,서암기계공업
373170,엠아이큐브솔루션
114450,그린생명과학
320000,한울반도체
053980,오상자이엘
040610,SG&G
466410,사이냅소프트
042110,에스씨디
007720,소노스퀘어
001210,금호전기
373160,데이원컴퍼니
004450,삼화왕관
260660,알리코제약
052670,제일바이오
419120,산돌
005670,푸드웰
072470,우리산업홀딩스
218150,미래생명자원
413640,비아이매트릭스
246690,TS인베스트먼트
011300,성안머티리얼스
263690,디알젬
452200,민테크
471820,셀로맥스사이언스
122310,제노레이
078860,스테이지원엔터
075180,새론오토모티브
087600,픽셀플러스
001000,신라섬유
015710,코콤
010240,흥국
002140,고려산업
206400,베노티앤알
045340,토탈소프트
017040,광명전기
017180,명문제약
065130,탑엔지니어링
058730,다스코
037760,쎄니트
001620,케이비아이동국실업
037440,희림
024840,KBI메탈
099520,DGI
021050,서원
033540,파라텍
072130,유엔젤
321820,아티스트컴퍼니
122830,원포유
177900,쓰리에이로직스
199480,뱅크웨어글로벌
28513K,SK케미칼우
245620,EDGC
038070,서린바이오
119500,포메탈
137080,나래나노텍
033830,티비씨
008370,원풍
227950,엔투텍
089790,제이티
041650,상신브레이크
123840,뉴온
314140,알피바이오
173940,에프엔씨엔터
004770,써니전자
025560,미래산업
123700,SJM
067920,이글루
100590,머큐리
308170,씨티알모빌리티
440290,HB인베스트먼트
256630,포인트엔지니어링
263700,케어랩스
004920,씨아이테크
061040,알에프텍
051490,나라엠앤디
014990,인디에프
000890,보해양조
090410,덕신이피씨
352700,씨앤투스
096630,에스코넥
171010,램테크놀러지
186230,그린플러스
126640,화신정공
361570,알비더블유
053620,태양
073570,리튬포어스
066670,디티씨
004780,대륙제관
057680,티사이언티픽
054780,키이스트
038880,아이에이
001550,조비
003080,SB성보
004410,서울식품
481850,신한글로벌액티브리츠
189690,포시에스
048770,TPC
217480,에스디생명공학
024950,삼천리자전거
037230,한국팩키지
002920,유성기업
238120,얼라인드
109960,앱토크롬
007815,코리아써우
237820,플레이디
007530,와이엠
010770,평화홀딩스
066130,하츠
011230,삼화전자
080530,코디
009190,대양금속
044960,이글벳
071950,코아스
007610,선도전기
184230,SGA솔루션즈
036180,지더블유바이텍
069730,DSR제강
004870,티웨이홀딩스
219550,디와이디
013720,THE CUBE&
250000,보라티알
002410,범양건영
097780,에코볼트
025530,SJM홀딩스
011420,갤럭시아에스엠
007680,대원
170790,파이오링크
003475,유안타증권우
088910,동우팜투테이블
032790,엠젠솔루션
286750,나노실리칸첨단소재
069410,엔텔스
052860,아이앤씨
006370,대구백화점
033200,모아텍
464280,티디에스팜
093240,형지엘리트
052460,아이크래프트
105760,포스뱅크
223310,사토시홀딩스
009835,한화솔루션우
198080,캐프
009320,아진전자부품
195990,에이비프로바이오
290090,트윔
056700,신화인터텍
090080,평화산업
191410,육일씨엔에쓰
038010,제일테크노스
006980,우성
096610,알에프세미
363260,모비데이즈
208860,다산디엠씨
021880,메이슨캐피탈
001465,BYC우
200350,아티스트스튜디오
263770,유에스티
025440,DH오토웨어
224110,에이텍모빌리티
060850,영림원소프트랩
109820,진매트릭스
118000,메타케어
037370,EG
450520,인스웨이브
056360,코위버
033560,블루콤
321260,프로이천
300120,라온피플
351870,차이커뮤니케이션
465480,인스피언
376290,씨유테크
079000,와토스코리아
263810,상신전자
109080,옵티시스
146060,율촌
097870,효성오앤비
271830,팸텍
032960,동일기연
023350,한국종합기술
464500,아이언디바이스
359090,씨엔알리서치
307280,원바이오젠
027740,마니커
064090,인크레더블버즈
430690,한싹
039290,인포뱅크
049830,승일
103840,우양
239890,피엔에이치테크
455180,케이지에이
043100,알파AI
012280,영화금속
257990,나우코스
068050,팬엔터테인먼트
190650,코리아에셋투자증권
057540,옴니시스템
006125,SK디스커버리우
357430,마스턴프리미어리츠
417860,오브젠
053950,경남제약
148780,비큐AI
008870,금비
082660,코스나인
336060,웨이버스
143540,영우디에스피
258610,케일럼
420570,제이투케이바이오
089150,케이씨티
196450,코아시아씨엠
462510,라메디텍
025750,한솔홈데코
418250,시큐레터
219750,한국비티비
026040,제이에스티나
37550K,DL이앤씨우
040160,누리플렉스
434480,모니터랩
006740,블루산업개발
220180,핸디소프트
200780,비씨월드제약
002880,대유에이텍
006050,국영지앤엠
008250,이건산업
450330,하스
002290,삼일기업공사
203450,유니온바이오메트릭스
020760,일진디스플
057030,YBM넷
003465,유화증권우
027580,상보
153460,네이블
065950,웰크론
355390,크라우드웍스
464580,닷밀
012160,영흥
291650,압타머사이언스
356890,싸이버원
210120,캔버스엔
335810,프리시젼바이오
469750,아이비젼웍스
036690,코맥스
083550,케이엠
073110,엘엠에스
178780,일월지엠엘
340810,시선AI
051630,진양화학
257370,피엔티엠에스
239340,이스트에이드
150900,파수
024940,PN풍년
049080,기가레인
046390,삼화네트웍스
060900,에이전트AI
072950,빛샘전자
297570,알로이스
376180,피코그램
115610,이미지스
081580,성우전자
444530,심플랫폼
195500,마니커에프앤지
377220,프롬바이오
106240,파인테크닉스
067170,오텍
460470,아이빔테크놀로지
475460,미트박스
019175,신풍제약우
014570,고려제약
065370,위세아이텍
084180,수성웹툰
070300,엑스큐어
342870,오아
270870,뉴트리
025880,케이씨피드
277410,인산가
096690,에이루트
019770,서연탑메탈
145270,케이탑리츠
066900,디에이피
140520,대창스틸
133750,메가엠디
131100,티엔엔터테인먼트
016600,큐캐피탈
109070,주성코퍼레이션
094970,제이엠티
014910,성문전자
256150,한독크린텍
465770,STX그린로지스
332290,누보
239610,에이치엘사이언스
051390,YW
200580,메디쎄이
353590,오토앤
050110,캠시스
438700,버넥트
290120,DH오토리드
101240,씨큐브
114630,폴라리스우노
091590,남화토건
254120,자비스
003535,한화투자증권우
221840,하이즈항공
050860,아세아텍
090370,메타랩스
123570,이엠넷
221980,케이디켐
042040,케이피엠테크
189330,씨이랩
038620,위즈코프
056730,CNT85
066910,손오공
900270,헝셩그룹
452300,캡스톤파트너스
008420,문배철강
038870,에코바이오
019490,엑시큐어하이트론
129890,앱코
263020,디케이앤디
052600,한네트
140430,카티스
134790,시디즈
000760,이화산업
086040,바이오톡스텍
215380,우정바이오
387570,파인메딕스
318410,비비씨
101000,KS인더스트리
301300,바이브컴퍼니
043340,에쎈테크
024120,KB오토시스
229000,젠큐릭스
318020,포인트모바일
049800,우진플라임
337840,유엑스엔
026940,부국철강
075970,동국알앤에스
053160,프리엠스
002360,SH에너지화학
406820,뷰티스킨
250030,진코스텍
147760,피엠티
189860,서전기전
204020,그리티
009810,플레이그램
452980,신한제11호스팩
227420,도부
075130,플랜티넷
000215,DL우
045060,오공
318000,KBG
187270,신화콘텍
065440,이루온
089230,THE E&M
069140,누리플랜
177830,파버나인
021650,한국큐빅
475660,에스켐
005030,부산주공
238090,앤디포스
086060,진바이오텍
340440,세림B&G
089140,넥스턴앤롤코리아
020180,대신정보통신
115160,휴맥스
431190,케이쓰리아이
099390,브레인즈컴퍼니
064520,테크엘
123010,아이윈플러스
192410,오늘이엔엠
397810,애드포러스
291230,엔피
031310,아이즈비전
074610,이엔플러스
208640,썸에이지
398120,에스지헬스케어
017000,신원종합개발
237750,피앤씨테크
462310,뉴키즈온
900340,윙입푸드
115480,씨유메디칼
127710,아시아경제
071850,캐스텍코리아
013810,스페코
066360,체리부로
006920,모헨즈
130500,GH신소재
109670,씨싸이트
303530,이노뎁
032580,피델릭스
290270,휴네시온
263920,휴엠앤씨
262840,아이퀘스트
196490,디에이테크놀로지
052300,오션인더블유
001840,이화공영
284620,카이노스메드
169330,엠브레인
000040,KR모터스
225220,제놀루션
274400,이노시뮬레이션
068940,셀피글로벌
101400,엔시트론
232830,아이티센피엔에스
002870,신풍
900310,컬러레이
298060,에스씨엠생명과학
360350,코셈
35320K,대덕전자1우
085810,알티캐스트
238490,힘스
050120,ES큐브
236810,엔비티
228340,동양파일
440320,오픈놀
193250,링크드
33637K,솔루스첨단소재1우
012620,원일특강
059100,아이컴포넌트
354390,바스칸바이오제약
009730,이렘
462980,아이지넷
389680,유디엠텍
131220,대한과학
019660,글로본
060540,에스에이티
001070,대한방직
005360,모나미
367000,플래티어
351320,넥사다이내믹스
049120,파인디앤씨
080520,오디텍
196700,웹스
024890,대원화성
035200,프럼파스트
083660,CSA 코스믹
363250,진시스템
018680,서울제약
094860,네오리진
900300,오가닉티코스메틱
131760,파인텍
004365,세방우
412350,레이저쎌
372800,아이티아이즈
466910,엔에이치스팩30호
016100,리더스코스메틱
138070,신진에스엠
376980,원티드랩
270210,에스알바이오텍
013000,세우글로벌
005820,원림
043200,파루
153490,우리이앤엘
495810,유비씨
446070,유니드비티플러스
335870,윙스풋
252500,세화피앤씨
279600,미디어젠
446440,에피바이오텍
022220,티케이지애강
008470,부스타
023790,동일스틸럭스
258790,소프트캠프
002025,코오롱우
014130,한익스프레스
033250,체시스
079170,한창산업
222980,한국맥널티
002690,동일제강
006570,대림통상
317120,라닉스
179530,애드바이오텍
018700,바른손
139670,키네마스터
023150,MH에탄올
032750,삼진
038060,루멘스
009140,경인전자
188040,바이오포트
216400,인바이츠바이오코아
045300,성우테크론
148930,에이치와이티씨
290560,신시웨이
208710,포톤
003680,한성기업
048470,대동스틸
038530,케이바이오
383930,디티앤씨알오
006200,한국전자홀딩스
159910,에코글로우
417180,핑거스토리
069920,엑시온그룹
011090,에넥스
088280,쏘닉스
001810,무림SP
060230,제이케이시냅스
333050,모코엠시스
068100,케이웨더
007120,미래아이앤지
053290,NE능률
243870,아이티센코어
002820,SUN&L
010400,우진아이엔에스
080470,성창오토텍
457600,벡트
246250,에스엘에스바이오
451700,엔에이치스팩29호
148250,알엔투테크놀로지
038950,파인디지털
131090,시큐브
095910,에스에너지
009460,한창제지
405920,나라셀라
308100,형지글로벌
090150,아이윈
047080,한빛소프트
162120,루켄테크놀러지스
067010,이씨에스
432980,엠에프씨
002420,세기상사
33626L,두산퓨얼셀2우B
083640,인콘
011080,형지I&C
016670,디모아
112190,KC산업
322780,코퍼스코리아
197140,디지캡
058110,멕아이씨에스
290520,신도기연
004270,남성
45226K,한화갤러리아우
318010,팜스빌
051380,피씨디렉트
227610,아우딘퓨쳐스
031510,오스템
362990,드림인사이트
088290,이원컴포텍
076080,웰크론한텍
377330,이지트로닉스
005320,온타이드
103230,에스앤더블류
288980,모아데이타
198940,한주라이트메탈
035460,기산텔레콤
403360,라피치
060380,동양에스텍
187220,디티앤씨
036480,대성미생물
233990,질경이
034940,조아제약
312610,에이에프더블류
033050,제이엠아이
328380,솔트웨어
214610,롤링스톤
069640,한세엠케이
045510,정원엔시스
434190,탈로스
079650,서산
032680,소프트센
429270,시지트로닉스
131180,딜리
043220,티에스넥스젠
024070,WISCOM
009620,삼보산업
258830,세종메디칼
348030,모비릭스
296640,이노룰스
007770,한일화학
010640,진양폴리
179720,머니무브
331520,밸로프
267790,배럴
023770,플레이위드
093380,풍강
464680,KB제27호스팩
217620,선샤인푸드
091340,S&K폴리텍
418620,E8
030720,동원수산
240600,유진테크놀로지
419540,비스토스
051780,큐로홀딩스
016920,카스
005110,한창
310870,디와이씨
044380,주연테크
070590,한솔인티큐브
276730,한울앤제주
032080,아즈텍WB
021040,대호특수강
303030,지니틱스
002210,동성제약
263050,유틸렉스
278990,EMB
311060,엘에이티
355690,에이텀
373110,엑셀세라퓨틱스
008775,호텔신라우
059180,엔더블유시
054220,비츠로시스
003495,대한항공우
101680,한국정밀기계
285800,진영
208350,지란지교시큐리티
206950,볼빅
130740,티피씨글로벌
309930,조이웍스앤코
143210,핸즈코퍼레이션
084870,TBH글로벌
291810,핀텔
012340,뉴인텍
002070,비비안
353190,휴럼
415380,스튜디오삼익
067730,로지시스
039740,한국정보공학
113810,디젠스
001420,태원물산
900110,이스트아시아홀딩스
123750,알톤
900100,애머릿지
137940,넥스트아이
088790,진도
037400,우리엔터프라이즈
331920,셀레믹스
139050,BF랩스
002355,넥센타이어1우B
226340,본느
015020,이스타코
035620,바른손이앤에이
154030,아시아종묘
238200,비피도
065650,하이퍼코퍼레이션
115570,스타플렉스
039310,세중
276040,스코넥
207490,에이펙스인텍
204630,스튜디오산타클로스
347770,핌스
053060,세동
304840,피플바이오
001685,대상우
192390,윈하이텍
065150,대산F&B
044780,에이치케이
073540,에프알텍
063760,이엘피
018620,우진비앤지
076340,지에이이노더스
032280,삼일
225590,패션플랫폼
00499K,롯데지주우
352940,인바이오
900070,글로벌에스엠
177350,베셀
0115H0,삼성스팩13호
019685,대교우B
199730,바이오인프라
247660,나노씨엠에스
008600,윌비스
289010,아이스크림에듀
224060,더코디
424760,벨로크
110020,전진바이오팜
025870,신라에스지
044480,빌리언스
091970,나노캠텍
043360,디지아이
001770,SHD
054940,엑사이엔씨
080720,한국유니온제약
176590,코나솔
230980,비유테크놀러지
215790,이노인스트루먼트
002680,한탑
405000,플라즈맵
045520,크린앤사이언스
365900,브이씨
028080,휴맥스홀딩스
336040,타스컴
084440,유비온
017250,인터엠
102950,아하
154040,다산솔루에타
115530,씨엔플러스
121890,에스디시스템
098660,에스티오
351020,미쥬
050760,에스폴리텍
005257,녹십자홀딩스2우
344860,이노진
025890,한국주강
18064K,한진칼우
054410,케이피티유
361670,삼영에스앤씨
096870,엘디티
012170,아센디오
054090,삼진엘앤디
014100,메디앙스
134060,이퓨쳐
065690,파커스
191600,블루탑
052960,태양3C
009310,참엔지니어링
215480,토박스코리아
317860,노드메이슨
322970,무진메디
403810,아이엘로보틱스
015260,에이엔피
008500,일정실업
222670,플럼라인생명과학
083470,이엠앤아이
327610,펨토바이오메드
032980,바이온
233250,메디안디노스틱
032800,판타지오
067770,세진티에스
073190,듀오백
065060,지엔코
331660,한국미라클피플사
217880,틸론
008290,원풍물산
368600,아이씨에이치
009440,KC그린홀딩스
106080,케이이엠텍
254160,제이엠멀티
145210,다이나믹디자인
020400,대동금속
341170,퓨쳐메디신
368970,오에스피
060480,국일신동
169670,코스텍시스템
043590,웰킵스하이텍
079950,인베니아
079190,케스피온
477380,미래에셋비전스팩4호
086220,광동헬스바이오
048830,엔피케이
108675,LX하우시스우
019570,플루토스
241820,피씨엘
275630,에스에스알
238170,엔에스엠
482680,미래에셋비전스팩7호
379390,이성씨엔아이
313760,캐리
005725,넥센우
476710,타조이엔터테인먼트
065420,에스아이리소스
204210,스타에스엠리츠
000087,하이트진로2우B
106520,노블엠앤비
050090,비케이홀딩스
0072Z0,KB제33호스팩
001795,대한제당우
026910,광진실업
035290,골드앤에스
457630,대신밸런스제16호스팩
0101C0,하나36호스팩
900120,씨엑스아이
092600,앤씨앤
469880,하나30호스팩
069330,유아이디
030350,드래곤플라이
477340,에이치엠씨제7호스팩
0044K0,삼성스팩10호
065770,CS
368030,창대정밀
227100,프로브잇
058450,한주에이알티
302920,더콘텐츠온
152550,한국ANKOR유전
060260,뉴보텍
473050,유안타제15호스팩
027040,서울전자통신
250930,예선테크
188260,세니젠
478440,미래에셋비전스팩6호
208850,이비테크
479880,한국제15호스팩
140910,에이리츠
225430,케이엠제약
0099W0,미래에셋비전스팩11호
489480,키움제11호스팩
145995,삼양사우
352770,셀레스트라
33637L,솔루스첨단소재2우B
244460,올리패스
0096B0,삼성스팩12호
149010,아이케이세미콘
481890,엔에이치스팩31호
471050,대신밸런스제17호스팩
0097F0,미래에셋비전스팩10호
489730,디비금융제13호스팩
478390,KB제29호스팩
0099X0,IBKS제25호스팩
477760,DB금융스팩12호
0037T0,KB제32호스팩
482520,교보16호스팩
0093G0,미래에셋비전스팩8호
054180,메디콕스
0054V0,엔에이치스팩32호
004255,NPC우
492220,KB제31호스팩
38380K,LX홀딩스1우
084695,대상홀딩스우
052770,아이톡시
001067,JW중외제약2우B
0091W0,신영스팩11호
065570,삼영이엔씨
199150,데이터스트림즈
0088D0,메리츠제1호스팩
482690,대신밸런스제19호스팩
0041L0,하나35호스팩
456190,큐라켐
473370,비엔케이제2호스팩
477470,미래에셋비전스팩5호
0071M0,삼성스팩11호
224760,엔에스컴퍼니
474660,신한제12호스팩
469900,하나31호스팩
487360,신한제14호스팩
00781K,코리아써키트2우B
060240,스타코링크
289170,바이오텐
454640,하나29호스팩
496070,신한제16호스팩
03481K,해성산업1우
0105P0,유진스팩12호
474490,유안타제16호스팩
489210,교보17호스팩
444920,유안타제11호스팩
00806K,대덕1우
0096D0,미래에셋비전스팩9호
0098T0,교보19호스팩
004105,태양금속우
486630,KB제30호스팩
452670,상상인제4호스팩
031860,디에이치엑스컴퍼니
0004Y0,디비금융제14호스팩
455310,한화플러스제4호스팩
493790,유안타제17호스팩
455910,에스케이증권제9호스팩
003075,코오롱글로벌우
000225,유유제약1우
0041B0,교보18호스팩
472220,신영스팩10호
466690,키움히어로제1호스팩
244880,나눔테크
478110,이베스트스팩6호
121850,코이즈
253610,루트락
498390,한화플러스제5호스팩
238500,로보쓰리에이아이
001515,SK증권우
178600,대동고려삼
001755,한양증권우
488060,유진스팩11호
450940,유안타제14호스팩
469480,IBKS제24호스팩
114920,대주이엔티
001065,JW중외제약우
004835,덕성우
467930,IBKS제23호스팩
484130,하나34호스팩
006345,대원전선우
224810,엄지하우스
462020,에이치엠씨제6호스팩
299480,지앤이헬스케어
473950,에스케이증권제13호스팩
318660,타임기술
464440,한국제13호스팩
487830,신한제15호스팩
487720,키움제10호스팩
468760,유진스팩10호
456490,교보14호스팩
044180,KD
465320,교보15호스팩
458610,한국제12호스팩
0068Y0,비엔케이제3호스팩
472230,에스케이증권제11호스팩
012205,계양전기우
251280,안지오랩
202960,판도라티비
185190,수프로
0041J0,엘에스스팩1호
004985,성신양회우
390110,애니메디솔루션
447690,아이오바이오
346010,타이드
475250,하나33호스팩
189350,코셋
079970,투비소프트
215570,크로넥스
474930,신한제13호스팩
000325,노루홀딩스우
212310,오건에코텍
26490K,크라운제과우
457940,에스케이증권제10호스팩
473000,에스케이증권제12호스팩
475240,하나32호스팩
236340,메디젠휴먼케어
199290,바이오프로테크
234070,에이원알폼
093510,엔지브이아이
266470,바이오인프라생명과학
311960,인터로이드
332190,오션스바이오
448780,마이크로엔엑스
007575,일양약품우
276240,엘리비젼
267080,세븐브로이맥주
090355,노루페인트우
000145,하이트진로홀딩스우
066830,제노텍
101390,아이엠
092590,럭스피아
000545,흥국화재우
136660,큐엠씨
36328K,티와이홀딩스우
266350,팡스카이
217910,에스제이켐
014285,금강공업우
008355,남선알미우
103660,씨앗
009415,태영건설우
043090,더테크놀로지
005745,크라운해태홀딩스우
002995,금호건설우
402420,켈스
258050,테크트랜스
208890,미래엔에듀파트너
014825,동원시스템즈우
116100,태양기계
341310,이앤에치
