title,link,press,date,summary,keywords,content
"삼성액티브, 밸류업 ETF 중 상장 이후 수익률 1위",https://n.news.naver.com/mnews/article/629/0000467937,더팩트,2026-01-30 15:40:10,"삼성액티브자산운용의 'KoAct 코리아밸류업액티브 ETF'가 상장 이후 137.3%의 수익률을 기록하며 밸류업 ETF 중 1위를 차지했다. 이 ETF는 한국거래소 코리아밸류업지수를 기준으로 하며, 반도체, 자동차 등 고성장 업종의 우량주로 포트폴리오를 구성해 높은 성과를 보였다. 현재 순자산은 1197억원에 달하며, SK하이닉스, 삼성전자 등 주요 제품 보유 중이다. 액티브 전략을 통해 시장 상황에 맞춰 유연하게 투자하며, 밸류업 지수 대비 초과 수익을 기록하고 있다. 삼성액티브자산운용은 이 ETF가 국내 시장의 확실한 투자 수단으로 자리잡을 것으로 기대하고 있다.","KoAct 코리아밸류업액티브 ETF,상장 이후,수익률,137.3%,밸류업,반도체,자동차,우량주,액티브 전략,초과 수익,SK하이닉스,삼성전자,1197억원,국내 시장","상장 이후 누적 수익률 137.3% 기록
삼성액티브자산운용은 'KoAct 코리아밸류업액티브 ETF'가 2024년 11월 상장 이후 수익률 137.3%(29일 마감 기준)를 기록하며 같은 날 상장한 밸류업 ETF 12종 중 1위를 차지했다고 밝혔다. /삼성액티브자산운용
[더팩트ㅣ장혜승 기자] 삼성액티브자산운용은 'KoAct 코리아밸류업액티브 ETF'가 2024년 11월 상장 이후 수익률 137.3%(29일 마감 기준)를 기록하며 같은 날 상장한 밸류업 ETF 12종 중 1위를 차지했다고 30일 밝혔다. 높은 수익률에 힘입어 순자산도 1000억원을 돌파해 현재 1197억원에 이른다.
KoAct 코리아밸류업액티브는 한국거래소가 발표한 코리아밸류업지수를 비교지수로 삼아 밸류업 지수 내 우수기업, 밸류업 지수 편입 예상기업, 주주행동주의 관련 기업들을 엄선해 포트폴리오를 구성한다. 현재 섹터별로는 반도체 51.5%, 자동차 11.4%, 은행 10.8%, 방산∙기계 9.7%로 이뤄져 있다.
코리아밸류업지수는 주가순자산비율(PBR)이 높으면서 자기자본이익률(ROE)도 높은 종목 교집합을 선정했기 때문에 자본구조가 우수하면서 모멘텀이 좋은 기업이 다수 포함돼 있다. 코스피 대비 시장 수익률이 좋았던 반도체, 자동차 업종 비중이 높기 때문에 밸류업 지수는 2025년에 코스피 수익률을 13.8%포인트 초과한 89.4% 성과를 기록했다.
KoAct 코리아밸류업액티브는 상장 당시부터 코리아밸류업지수를 추종하는 것을 넘어 액티브하게 투자하는 차별화된 전략을 선보였다. 액티브 ETF 장점을 적극 활용해 시장 상황에 따라 투자 대상을 유연하게 편출입하고 비중을 조정했다.
주요 보유 종목으로는 SK하이닉스(24.8%), 삼성전자(23.7%)를 비롯해 현대차(4.1%), 한화에어로스페이스(3.6%), 기아(3.4%), KB금융(3.4%) 등이 이름을 올리고 있다. 이익 성장과 모멘텀을 동시에 갖춘 종목들을 촘촘하게 구성해 코스피 5000 시대 상승 에너지를 온전히 흡수했다는 평가다.
남은영 삼성액티브자산운용 운용1팀장은 ""밸류업 지수는 이익 성장과 모멘텀에 기반해 가치 상승이 전망되는 기업들 집합으로, 코스피 이익 상승 국면에서 지수 대비 더 높은 상승세를 보여줬다""며 ""밸류업ETF는 국내 시장 대응을 위한 확실한 투자 수단으로 확고히 자리매김할 것으로 기대한다""고 말했다.
발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.
▶카카오톡: '더팩트제보' 검색
▶이메일: jebo@tf.co.kr
▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write"
"""미장인가? 국장인가?""…반도체 바통 이을 주자는 [미다스의 손]",https://n.news.naver.com/mnews/article/215/0001239931,한국경제TV,2026-01-30 15:38:50,"국내 증시 복귀 계좌(RIA)가 다음달 출시 예정이며, 코스피는 S&P 500에 비해 두 배 이상 높은 상승률을 보이고 있다. 김지운 삼성액티브자산운용 본부장은 한국 증시의 투자 매력도가 미국 증시만큼 높다고 평가하며, 반도체와 전력기기 업종의 지속적인 성장과 함께 K컬처, 내수주 등의 섹터도 긍정적이라고 전망했다. 반도체 투톱의 주도 아래 수출 기업들의 이익 성장이 기대되며, 2차전지 업종도 ESS를 중심으로 재평가될 가능성이 있다. 다만, 메모리 가격 조정보다는 유동성 축소와 AI 인프라 투자 관련 부채 문제가 리스크로 지적된다. AI 관련 기업 중에서는 구글의 상승 여력이 크고, 애플과 마이크로소프트의 AI 성과가 변수다. 에너지 문제 해결을 위한 친환경 전력 인프라 투자가 중요한 과제일 것으로 보인다. 개인 투자자에게는 한국 및 미국 시장의 균형 잡힌 포트폴리오 구성과 한국 투자 상품의 세제 유리함을 고려할 것을 추천한다.","한국,반도체,투자,미국,증시,AI,인프라,전력기기,매력도,메모리,포트폴리오,세제","해외 주식을 팔고 국내 주식시장으로 돌아오면 세제 혜택을 주는 '국내시장 복귀계좌(RIA)'가 이르면 다음달 출시됩니다. 한달 남짓이지만, 연초 이후 상승률만 따지면 코스피는 22.4%, S&P 500은 1.8%로 압도적인 차이를 보이고 있습니다. '오천피(코스피 5000)'와 '천스닥(코스닥 1000)'을 연이어 성공하면서 이제 투자자들의 시선을 그 이상을 향하고 있습니다.
전문가들은 ""반도체를 비롯한 국내 기업들의 실적 기대감이 확산되고, 자본시장 활성화 정책 등 추가 랠리 여력은 아직 남아있다""며 국내 증시의 우상향 흐름을 예상했습니다. AI 혁신이 전 세계 증시를 이끌어가는 흐름은 변함없지만, 현재 'AI 병목' 현상의 중심인 반도체와 전력기기 섹터에서 한국 기업이 선방할 것이란 전망입니다. 30일 <투자의 재발견> '미다스의 손'에서 만난 김지운 삼성액티브자산운용 운용2본부장은 ""지금은 한국의 투자 매력도가 미국에 뒤쳐지지 않는 시기""라며 미장(미국 증시)을 고수하기 보다 국내 증시 재평가에 베팅할 때라고 진단했습니다. 김 본부장은 또 반도체 투톱이 이끌어 가는 장세에서 이 훈풍이 대표 수출기업들과 전력기기, 산업재, 그리고 K컬처와 내수주까지 확산될 수 있다는 전망도 내놓았습니다.
Q. 그동안 대외 변수나 외국인 수급에 '천수답 장세'를 보였던 한국 증시가 강한 흐름을 보이고 있다. 더 오를 수 있다고 평가하시는지?
저희는 올해 국내 증시의 상승 여력이 남아있다고 생각합니다. 속도가 가파른 점이 부담일 수 있으나 방향성으로는 상승 흐름이 맞습니다. 그 상승의 에너지를 크게 두 가지 축으로 보는데, 한국 기업 본연의 경쟁력과 지배구조 개선입니다.
먼저 한국 대표 기업들의 실적이 탄탄한지가 제일 중요한데, 반도체를 비롯해 조선과 방산 등 주요 산업들의 경쟁력은 여전히 살아있다고 생각됩니다. 그리고 큰 그림에서는 AI 산업 혁신이 전 세계 증시를 견인하고 있는데, 지금 AI에서 가장 큰 '보틀넥(병목)' 두 가지가 메모리 반도체와 전력 인프라입니다. 두 산업 모두 한국 기업이 굉장히 앞서 있고요. 따라서 앞으로도 반도체와 전력기기 산업이 주도 업종의 자리를 이어가고, 이외 나머지 업종들도 견조한 실적에 기반해 순환매 장세를 보이지 않을까 생각합니다.
최근 한국 증시 상승세가 부담스러워 오히려 '이때가 기회다' 하며 미국 포지션을 늘리는 경우도 있는데, 저는 한국과 미국의 투자 매력도가 크게 차이나지 않는다고 생각합니다. 오히려 세제 측면에서는 한국 상품이 유리하고요. 반드시 한국 투자에 노출되어 있으시길 조언드립니다.
Q. 반도체 투톱이 주도하는 장이 지속될까? 한국 시장 섹터별 전망을 짚어본다면.
반도체와 전력 인프라 업종들은 계속 상승 흐름을 보일 것 같고요. 또 바이오도 지난해 많은 결과물들을 보여주며, 올해도 그 흐름을 이어갈 것 같습니다. 그리고 K컬쳐 관련 종목들이 지난해 하반기 실망 매물이 많이 나왔는데, 올해는 견조한 이익이 확인되는 기업 위주로 다시 상승세가 확산될 것이라 생각합니다. 또 최근 차이나 인바운드, 한일령 이후 한국에 방문하는 외국인 숫자가 늘고 있어 그 부분에서는 내수 업종이 반등 기회를 얻지 않을까 보고 있습니다.
무엇보다 한국 대표 기업들은 결국 수출 데이터가 좋은 기업일 수 밖에 없어요. 한국 시장 규모 자체는 작지만, 글로벌 경쟁력은 높기 때문에, 수출을 많이 하는 기업의 이익 성장이 크게 나올 수 밖에 없습니다. KoAct K수출핵심기업 ETF의 경우 지난해 하반기 조선과 방산에서 일부 이익 실현하고, 반도체 업종을 적극적으로 비중 확대해 수익률을 개선했습니다. 또 연초에는 자동차 섹터 비중을 확대한 부분이 긍정적인 영향을 미쳤고요.
다만 2차전지는 업종에 대한 평가가 여러 가지 섞여 있다고 생각합니다. 전기차는 부진한 것 같지만, 에너지 패러다임에서 ESS는 중요하게 부각되고 있습니다. 특히 중국 공급망을 제외하면 한국 밖에 대안이 없기 때문에, 미국 내 시장 점유율을 회복하는 시기라는 점을 주목할만 합니다.
Q. 상승장 속 주시해야 할 리스크는?
우선 반도체 업종이 이익이 탄탄하니까 전망을 편하게 이야기했지만, 한편으로는 단기에 메모리 가격이 너무 오른 것은 세트(전자제품 완제품 만드는) 업체 입장에서는 감당하기 어려울 수도 있습니다. 따라서 수요는 견조하더라도 가격이 일시적인 조정이 있다면 한국 증시에도 일부 영향이 있을 수 있습니다.
증시 수급 측면에서는 유동성이 많이 풀려 있다는 효과를 배제하기 어렵습니다. 일본도 금리가 오르고 있고, 세계 주요국의 금리가 오르면서 전 세계적으로 유동성이 축소되는 구간이 온다면 조심해야 할 필요가 있습니다. 또 특히 미국에서 AI 인프라 투자 과정에서 특수목적법인(SPV)을 통한 부채나 사모대출(Private Debt) 등 '부외부채(장부상 기재되지 않은 부채)' 문제들이 있잖아요. 만약 이 부분이 단기에 해결되지 않고 확산된다고 했을 때는 다 같이 조심해야 될 것 같습니다.
Q. 올해도 단연 뜨거운 감자는 AI이다. 과연 '돈이 되는가', 투자 대비 수익에 대한 열띤 논쟁이 이어졌는데, 앞으로 M7 희비 엇갈릴까?
올해는 피지컬 AI로 본격화될 걸로 생각하고 있습니다. 테슬라의 자율주행과 로봇, 그리고 현대차그룹 역시 자율주행과 아틀라스로 피지컬AI에 올라탄 셈이잖아요. 이 흐름이 굉장히 중요합니다.
M7 종목들을 보자면, 먼저 테슬라는 올해 옵티머스 로봇 소개,그리고 로보(무인)택시와 FSD가 얼마나 확산되는지가 중요할 것 같아요. 그리고 스페이스X 상장도 영향받을 것 같고요.
엔비디아는 꾸준하게 실적으로 보여주고 있지만 주가는 더 오르지 못하고 있는 상황입니다. 저희는 AI 인프라 구축의 대표 기업인 엔비디아보다, AI 서비스 대표 기업으로 부상한 구글이 상승 여력은 더 크다고 보고요. 현재 구글이 A주, C주 합산했을 때 시가총액 2위까지 올라왔는데, 장기적으로는 글로벌 시총 1위가 될 가능성이 높을 것으로 보고 있습니다.
반면, 애플의 경우는 AI에서 성과를 보여주지 못한 부분, 그리고 메모리 가격 상승 대응이 어렵다는 점들이 주가가 저평가 국면으로 갈 수 있다고 보고요. 마이크로소프트도 오픈AI에서의 영향력을 좀 잃어버렸잖아요. 앞으로 '정말 고객들이 마이크로소프트의 AI 기능을 돈 내고 살 것인가' 보여주는 것이 남은 숙제 같아요.
그리고 브로드컴은 엔비디아와 같이 AI 인프라 구축의 대표 기업인데, 파트너인 구글이 잘 달려가고 있고, 빅테크들의 에이직 반도체 수요도 크기 때문에 긍정적으로 전망하고 있습니다.
개인적으로 AI 관련 기업들이 당장의 수익 규모보다는, 세상의 변화를 누가 주도하는지, AI 혁신의 주도권을 쥐고 있는지 여부가 중요하다고 생각합니다.
Q. AI 긍정적인 전망과 별개로 가까운 미래에 직면할 과제는 무엇이라 보시나?
가장 큰 병목은 에너지원을 어떻게 조달할 것입니다. 최근 '온사이트 발전'이란 단어가 굉장히 화두가 되고 있는데요. 데이터 센터가 각자 발전을 해결할 수 있는 태양광, 연료전지, 가스터빈, 그리고 SMR도 소형 원전이기 때문에 주목을 받고 있는 거죠.
KoAct 글로벌친환경전력인프라 ETF는 경쟁력 있는 글로벌 에너지 기업에 투자하고 있는 상품입니다. 연료전지 대표주인 블룸에너지, 태양광 기업 퍼스트솔라 등이 편입되어 있는데, 다양한 에너지원이 주목받을 때 비중을 기민하게 조정해가며 상장 이후 200% 넘는 수익률을 보이고 있습니다.
국내 투자 상품으로는 KoAct 수소전력ESS액티브 ETF가 최근 미국 시장에서 점유율을 회복하고 있는 ESS 관련주를 담고 있어 주목해볼 만 합니다. 특히 중국 공급망 배제 과정에서 한국 업체들이 두각을 나타낼 것으로 전망합니다.
Q. 현 시점에서 개인들을 위한 투자 전략 조언이 있다면?
한국이나 미국이나 투자 매력도가 크게 차이가 안 난다고 생각합니다. 그리고 한국인으로서 한국 투자 상품이 조금 더 세제 상 유리한 경우가 많거든요. 그래서 한국 상품에도 반드시 노출되어 있으시길 추천드립니다. 어떤 특정 시점이나 테마를 그때 그때 찾아 다니기는 전문가들도 하기 힘든 부분입니다. 복잡한 변수가 작용하는 게 주식 시장이기 때문이죠. 지금의 코스피가 부담스러워 머뭇거리다 투자 기회를 놓칠 수 있는 만큼, 포트폴리오에 기본 지수 상품과 유망하다고 보는 투자 상품을 함께 담으시길 조언드립니다."
"[속보]코스피, 0.06% 상승한 5224.36...코스닥, 1.29% 하락 마감",https://n.news.naver.com/mnews/article/018/0006210341,아시아경제,2026-01-30 15:35,"코스피 지수가 0.06% 상승하여 5224.36에 마감되었다. 반면, 코스닥 지수는 1.29% 하락하며 장을 마쳤다. 이 같은 지수 변동은 투자자들이 변동성 있는 시장에서 리스크 관리에 집중한 결과로 보인다.","코스피 06,코스닥 29,상승한,하락 마감","[이데일리 김경은 기자] [속보]코스피, 0.06% 상승한 5224.36...코스닥, 1.29% 하락 마감"
"[속보] 코스피, 5224.36 상승 마감…4일 연속 최고치 경신",https://n.news.naver.com/mnews/article/015/0005244743,아시아경제,2026-01-30 15:35,오늘은 코스피지수가 5224.36으로 마감하며 4일 연속 최고치를 경신했다. 지수는 전날 대비 3.11포인트 상승하며 소폭 올랐다. 이번 상승은 시장 참여자들의 긍정적인 시장 전망과 외국인 투자자의 매수세가 주효한 것으로 분석된다. 업계에서는 이러한 추세가 지속될 가능성을 주시하고 있다.,"5224.36,4일 연속,상승 마감,외국인 투자자,긍정적인 시장 전망","사진=연합뉴스
30일 코스피지수는 전장 대비 3.11포인트(0.06%) 오른 5224.36으로 종가 기준 사상 최고치를 기록했다."
"[코스닥] 14.97p(1.29%) 내린 1,149.44(장종료)",https://n.news.naver.com/mnews/article/001/0015876634,아시아경제,2026-01-30 15:35,"코스닥 지수가 14.97포인트 하락하며 1,149.44로 장을 마쳤다. 이번 하락은 1.29%의 변동률을 나타내며, 투자 심리가 위축된 상황을 반영한다. 주요 하락 요인은 글로벌 시장의 불확실성과 국내 기업의 실적 하향 조정이다. 그러나 일부 전문가들은 단기적으로 조정 후 반등이 가능하다는 의견도 제시하고 있다. 거래량과 거래대금은 각각 11조와 5조 원으로 기록되었다.","코스닥,14.97p,1.29%,1,149.44,투자 심리,글로벌 시장,국내 기업,실적 하향,단기 조정,반등,거래량,5조 원",연합뉴스 속보(CG)
[속보]코스피 5224.36 마감…4거래일 연속 사상 최고치 경신,https://n.news.naver.com/mnews/article/008/0005311965,아시아경제,2026-01-30 15:35,코스피가 5224.36으로 마감하며 4거래일 연속 사상 최고치를 기록했다. 전날 대비 3.11포인트 상승하며 소폭 올랐다. 27일부터 시작된 상승세가 지속되고 있다.,"5224.36,4거래일 연속,상승세,경신했다,전날 대비","/사진=머니투데이
30일 코스피가 전날 대비 3.11포인트(0.06%) 오른 5224.36에 거래를 마쳤다. 지난 27일부터 4거래일 연속 종가 기준 최고치를 경신했다."
"[코스피] 3.11p(0.06%) 오른 5,224.36(장종료)",https://n.news.naver.com/mnews/article/001/0015876628,아시아경제,2026-01-30 15:35,"코스피가 3.11포인트(0.06%) 상승하며 5,224.36에 장을 마쳤다.
유가증권시장에서 개인과 외국인이 매수하며 지수 상승을 이끌었다.
기관은 매도 우위를 보였다.
이로써 코스피는 5,200선 위에서 마감됐다.
거래량은 12억 8천만 주였으며 거래대금은 15조 5천 억 원으로 나타났다.","코스피,상승,개인,외국인,기관,매수,매도,5,224.36,거래량,12억 8천만 주,거래대금,15조 5천 억 원",연합뉴스 속보(CG)
"현대제철, 작년 영업익 전년比 37% 증가한 2200억...“3분기 美 제철소 착공”",https://n.news.naver.com/mnews/article/011/0004584936,아시아경제,2026-01-30 15:35,"현대제철의 지난해 영업이익은 2192억 원으로 전년 대비 37.4% 증가했다. 매출은 2.1% 감소한 22조 7332억 원이었으며, 순이익은 84.1% 줄어든 14억 원에 불과했다. 부채비율은 73.6%로 전년 대비 6.1%포인트 하락하며 재무건전성이 개선되었다. 현대제철은 미국 루이지애나주에 전기로 일관제철소 착공을 3분기부터 진행하고, 2029년부터 자동차 강판 공급에 나선다. 고부가가치 제품 판매 확대와 신수요 확보를 통해 수익성 개선을 추진 중이며, 해상풍력용 후판 및 원전용 강재 시장에도 진출한다.","현대제철,미국,전기로,전년 대비,증가,3분기,고부가가치,재무건전성,미국 전기로,공급,수익성,해상풍력,원전용","매출액은 전년比 2.1% 감소한 22조 7332억원
판매량 감소에도 고부가 판매 확대로 이익 개선
부채비율 73.6%로 감소… 재무건전성 개선 지속
현대제철 당진공장 전경. 사진 제공=현대제철
현대제철(004020)
이 올해 3분기 미국 루이지애나주에 전기로 일관제철소 착공에 들어가 2029년부터 현지 자동차 강판 등 고부가 시장에 대한 대응을 본격화한다.
현대제철은 지난해 영업이익이 2192억 원으로 전년 대비 37.4% 증가했다고 30일 공시했다. 매출은 22조 7332억 원으로 같은 기간 2.1% 감소했다. 순이익은 전년 대비 84.1% 감소한 14억 원을 기록했다.
현대제철 측은 “국내 건설 시황 부진과 글로벌 보호무역주의 확산으로 매출액 감소했지만 철광석·석탄 등 주요 원자재 가격 하락과 수출 운임 하락에 따른 원가 절감에 힘입어 영업이익은 개선을 이뤘다”고 설명했다.
현대제철의 부채비율은 재무 건전성 개선 노력을 통해 전년 대비 6.1%포인트 감소한 73.6%로 줄어들었다.
지난해 4분기 영업이익의 경우 892억 원으로 전년 동기 대비 494.7% 늘어났다. 매출은 17조 8001억 원으로 같은 기간 4.4% 감소했다.
현대제철은 올해 수익성 개선을 위해 고부가가치 제품 판매를 확대하고 신수요 확보에 집중한다는 방침이다. 우선 고성형성·고강도·경량화 특성을 갖춘 3세대 강판을 올해 1분기 양산할 계획이다. 지난해 3분기 완공된 인도 푸네 스틸서비스센터(SSC)를 본격적으로 가동해 글로벌 제품 판매 확대도 추진한다.
아울러 해상풍력용 후판 수요에도 적극 대응해 고강도 극후물재 개발 및 인증을 완료하고, 신안 우이 해상풍력 프로젝트에 초도 공급할 예정이다. 글로벌 전력 수요 증가로 원자력 발전소 건설 확대가 예상되는 데 따라 원전용 강재 판매도 확대할 계획이다.
미국 시장 대응에도 박차를 가한다. 자동차강판의 미국 현지 생산 및 공급을 위한 미국 전기로 제철소 건설도 안정적으로 추진하고 있다. 미국 전기로 제철소는 올해 3분기 착공해 2029년 1분기 상업 생산을 시작하는 것을 목표로 하고 있다.
현대제철은 미국 전기로 제철소를 통해 현대차 및 기아 자동차강판 공급을 확대하고, 글로벌 완성차들의 탄소저감 소재 수요 증가에 대응해 미래 성장 동력이 될 고부가 제품에 대한 핵심 역량을 확보해 나갈 방침이다.
현대제철 관계자는 “올해 자동차 강판과 탄소저감 제품 판매를 확대하고, 봉형강제품 경쟁력 및 시장주도권을 강화해 지속가능한 철강사업 본원 경쟁력을 확보해 나갈 것”이라고 강했다."
'삼천스닥' 기대감?…미래에셋 'TIGER 코스닥150 ETF' 순자산 1조원 돌파,https://n.news.naver.com/mnews/article/018/0006210336,이데일리,2026-01-30 15:29,"미래에셋자산운용의 ‘TIGER 코스닥150 ETF’의 순자산 총액이 1조원을 돌파했다. 이 ETF는 코스닥150 지수를 추종하며, 최근 코스닥 3,000에 대한 기대감과 정부의 자본시장 선진화 기조에 힘입어 투자심리가 회복되고 있다. 2026년 일평균 거래대금은 1,302억원으로 대폭 증가했으며, 낮은 보수가 주요 경쟁력으로 작용한다. 또한, 코스닥 시장의 상승 국면에서 ‘TIGER 코스닥150 레버리지 ETF’가 2배 수익률로 주목받고 있다. 정의현 본부장은 이 ETF가 코스닥 대표 종목에 간편하게 투자할 수 있는 수단이라고 강조했다.","코스닥150,ETF,TIGER,코스닥,1조원,기대감,시장,일평균,수익률,비용,상승,대표,투자,레버리지","[이데일리 김윤정 기자] 미래에셋자산운용은 ‘TIGER 코스닥150 ETF’의 순자산 총액이 1조원을 돌파했다고 30일 밝혔다.
(자료 제공=미래에셋운용)
한국거래소에 따르면 지난 29일 기준 ‘TIGER 코스닥150 ETF’의 순자산은 1조 423억원이다. TIGER 코스닥150 ETF는 국내 성장주 중심의 코스닥 대표지수인 코스닥150 지수를 추종하는 상품으로, 코스닥 시장의 전반적인 흐름을 반영하는 대표지수 ETF다.
최근 시장에서는 ‘코스닥 3,000’에 대한 기대감이 확산되는 가운데, 정부의 자본시장 선진화·모험자본 공급 확대 기조가 코스피 시장 대비 부진했던 코스닥 시장의 체질 개선과 투자심리 회복에 긍정적으로 작용할 것으로 기대되고 있다. 1996년 7월 1일부터 산출된 코스닥 지수는 2026년 1월 29일까지 누적 수익률 16.4%를 기록한 반면, 같은 기간 코스피 지수 상승률은 526.2%에 달해 코스닥 시장에 대한 재평가 기대감도 커지고 있다.
‘TIGER 코스닥150 ETF’의 2026년 일평균 거래대금은 1,302억원으로, 2025년 일평균 거래대금인 75억원 대비 약 17배 증가했다. 정책 환경 변화와 함께 바이오, 2차전지, 미디어·콘텐츠, IT소부장 등 코스닥 내 핵심 성장 산업에 대한 관심이 높아지며, ‘TIGER 코스닥150 ETF’로 자금 유입이 확대됐다.
저보수는 ‘TIGER 코스닥150 ETF’의 경쟁력으로 꼽힌다. 해당 ETF의 총보수는 연 0.19%다. 장기 투자 시 비용 차이가 누적 수익률에 영향을 미칠 수 있는 만큼 낮은 비용 구조는 투자자에게 중요한 선택 기준으로 작용한다. 또한 코스닥 상승 국면에서 보다 공격적인 투자를 고려하는 투자자에게는 코스닥150 지수의 일간 수익률 2배를 추구하는 ‘TIGER 코스닥150 레버리지 ETF’가 총보수 연 0.32%로 비용 측면에서 경쟁력을 갖추고 있다.
정의현 미래에셋자산운용 ETF운용본부장은 “코스닥 시장 성장에 대한 기대감이 커지는 가운데 코스닥 시장 내에서도 시가총액 상위 종목들에 대한 투자가 집중되고 있다”며 “TIGER 코스닥150 ETF는 저보수의 상품으로서 간편하게 코스닥 시장 대표 종목에 투자할 수 있는 수단”이라고 말했다."
M7도 가려 담는다…올해 증시는 '액티브 전략'이 답,https://n.news.naver.com/mnews/article/018/0006210150,이데일리,2026-01-30 15:29,"올해 글로벌 증시에서는 액티브 전략이 효과적일 수 있다. AB자산운용은 기업 간 성과 격차가 확대되는 상황에서 액티브 전략을 통한 분산 투자가 적절하다고 밝혔다. 금융, 에너지, 헬스케어 산업이 추가적인 성장 동력이 될 것으로 전망되며, 기술 업종도 이익 성장을 주도할 것이다. '매그니피센트7' 투자 시에는 잉여현금흐름을 기준으로 선별적 접근이 중요하다. 채권 시장에서는 통화정책에 민감한 중단기 채권 투자가 추천되며, 연착륙과 리밸런싱 시나리오에서 긍정적이다.","글로벌,액티브,분산,성장,산업,에너지,헬스케어,포트폴리오,채권,중단기,투자","금융·에너지·헬스케어 산업, 성장 동력 전망
통화정책에 민감한 중단기 채권 투자 추천
올해 글로벌 증시에서는 능동적으로 종목을 선별하는 ‘액티브 전략’이 효과적일 수 있다는 조언이 나왔습니다.
AB자산운용은 시장 집중도가 높아질수록 패시브 전략이 유리해 보일 수 있지만, 기업 간 성과 격차가 확대되는 국면에서는 액티브 전략을 통한 분산 투자가 더 적절하다고 진단했습니다.
특히 올해도 기술 업종이 글로벌 증시의 이익 성장을 주도할 것으로 전망했습니다. 여기에 금융과 에너지, 헬스케어 산업 역시 추가적인 성장 동력이 될 것으로 내다봤습니다.
[이재욱/AB자산운용 선임 포트폴리오 매니저]
“액티브 투자는 미국 시장 내 분산 투자 전략 중 하나입니다. 미국 지수를 추종하는 ETF는 소수 종목 비중이 높아질 경우 이를 그대로 따라갈 수밖에 없습니다. 시장 환경 변화에 선제적으로 대응하기 위해서는 액티브 투자를 통한 분산이 필요합니다.”
대형 기술주 그룹인 ‘매그니피센트7(M7)’에 투자할 때는 선별적 접근이 중요하다는 점도 강조했습니다. 핵심 기준으로는 잉여현금흐름을 제시했습니다.
[이재욱/AB자산운용 선임 포트폴리오 매니저]
“잉여현금흐름이 정체된다는 것은 위기 대응이나 향후 성장 기회에 투자할 수 있는 여력이 줄어들고 있다는 뜻입니다. 그런 기업은 장기적으로 시장에서 패자가 될 가능성이 크다고 봅니다.”
글로벌 채권 시장에 대해서는 통화정책 변화에 따라 움직이는 중단기 채권 투자를 제안했습니다.
AB자산운용은 각국 중앙은행이 통화정책을 제한적으로 완화할 것으로 예상되는 가운데, 채권 시장에서는 연착륙과 리밸런싱 시나리오가 유효하다고 진단했습니다.
[유재흥/AB자산운용 선임 포트폴리오 매니저]
“두 가지 시나리오 모두 채권 시장에는 상당히 우호적입니다. 특히 크레디트 채권은 두 경우 모두 긍정적이고, 국채 역시 연착륙 국면에서는 금리가 현재보다 하락할 가능성이 큽니다. 리밸런싱이 진행되더라도 금리 수준에 큰 변화는 없을 것으로 보고 있습니다.”
글로벌 증시의 변동성이 이어지는 가운데, 주식과 채권 모두에서 ‘선별과 분산’의 중요성은 그 어느 때보다 커지고 있습니다.
이데일리TV 이지은입니다.
[영상취재 이상정]
30일 이데일리TV 뉴스.(사진=AB자산운용)"
